scorer,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000,DLC_snapshot-700000
bodyparts,nose,nose,nose,upper_jaw,upper_jaw,upper_jaw,lower_jaw,lower_jaw,lower_jaw,mouth_end_right,mouth_end_right,mouth_end_right,mouth_end_left,mouth_end_left,mouth_end_left,right_eye,right_eye,right_eye,right_earbase,right_earbase,right_earbase,right_earend,right_earend,right_earend,right_antler_base,right_antler_base,right_antler_base,right_antler_end,right_antler_end,right_antler_end,left_eye,left_eye,left_eye,left_earbase,left_earbase,left_earbase,left_earend,left_earend,left_earend,left_antler_base,left_antler_base,left_antler_base,left_antler_end,left_antler_end,left_antler_end,neck_base,neck_base,neck_base,neck_end,neck_end,neck_end,throat_base,throat_base,throat_base,throat_end,throat_end,throat_end,back_base,back_base,back_base,back_end,back_end,back_end,back_middle,back_middle,back_middle,tail_base,tail_base,tail_base,tail_end,tail_end,tail_end,front_left_thai,front_left_thai,front_left_thai,front_left_knee,front_left_knee,front_left_knee,front_left_paw,front_left_paw,front_left_paw,front_right_thai,front_right_thai,front_right_thai,front_right_knee,front_right_knee,front_right_knee,front_right_paw,front_right_paw,front_right_paw,back_left_paw,back_left_paw,back_left_paw,back_left_thai,back_left_thai,back_left_thai,back_right_thai,back_right_thai,back_right_thai,back_left_knee,back_left_knee,back_left_knee,back_right_knee,back_right_knee,back_right_knee,back_right_paw,back_right_paw,back_right_paw,belly_bottom,belly_bottom,belly_bottom,body_middle_right,body_middle_right,body_middle_right,body_middle_left,body_middle_left,body_middle_left
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
frame000,172.512,272.8188,0.2619999945163727,306.0162,356.09850000000006,0.13300000131130219,278.2728,374.6832,0.11599999666213989,142.00909714285712,302.63919999999996,0.140500009059906,217.57716,318.49775999999997,0.3345000147819519,75.05279999999999,246.16930909090908,0.2370000034570694,264.73535999999996,310.98816,0.12700000405311584,,,,,,,,,,201.5856,273.4992,0.4860000014305115,270.057,279.33119999999997,0.4244999885559082,288.47520000000003,311.0544,0.21899999678134918,,,,,,,309.56399999999996,266.4576,0.1340000033378601,635.6635912087911,397.12494065934067,0.13099999725818634,288.03744,356.56704,0.6859999895095825,321.32982857142855,379.9872,0.3540000021457672,403.21701818181816,261.30018461538464,0.3889999985694885,1067.7965538461538,483.0147692307693,0.1289999932050705,503.63640000000004,273.3804,0.5109999775886536,712.5624,308.59919999999994,0.5099999904632568,695.6856,172.87592727272727,0.9580000042915344,401.9924571428571,424.98720000000003,0.5720000267028809,416.7396,495.35136,0.5770000219345093,387.35172,589.3686,0.6165000200271606,599.9964,420.49152,0.18199999630451202,364.70880000000005,479.79200000000003,0.1509999930858612,379.6675714285714,532.0658571428571,0.5605000257492065,768.91608,601.2429194805195,0.6239999532699585,706.9038545454545,434.6037818181818,0.45100000500679016,600.6054857142857,424.8234,0.25699999928474426,776.5395692307693,522.8777142857142,0.44200000166893005,594.1802057142856,518.3883428571428,0.6399999856948853,530.4924000000001,568.6383857142857,0.7905000448226929,510.84863999999993,456.03396,0.15199999511241913,,,,511.218,351.99520000000007,0.27399998903274536
frame001,296.5578,439.65330000000006,0.7024999856948853,288.8429142857143,455.05008,0.21000000834465027,304.54971428571423,467.3088,0.17499999701976776,248.46203076923075,446.80763076923074,0.2994999885559082,326.464,454.31360000000006,0.10199999809265137,236.59456,427.35080000000005,0.6365000009536743,178.73136,403.0107428571428,0.48899999260902405,151.9069090909091,403.2299076923077,0.17599999904632568,,,,,,,270.9547,395.10186923076924,0.3264999985694885,259.4018909090909,372.9895854545454,0.4424999952316284,292.74,375.43992000000003,0.22499999403953552,,,,,,,696.99168,293.7168,0.21799999475479126,353.3353714285714,303.4802571428571,0.203000009059906,352.60020000000003,435.1865142857143,0.5509999990463257,369.79405714285707,431.7408,0.27799999713897705,380.28096,297.3216,0.6980000138282776,679.66848,288.98496,0.12700000405311584,539.2891636363636,287.9588571428571,0.1679999977350235,727.9660799999999,305.70867692307695,0.5220000147819519,696.9348,208.37686153846155,0.9070000052452087,441.95680000000004,436.6121142857142,0.5830000042915344,466.0146,525.93192,0.3269999921321869,427.7652,615.8769230769232,0.5979999899864197,445.91040000000004,445.40999999999997,0.2919999957084656,469.87611428571427,482.3658,0.22200000286102295,418.24800000000005,590.6808,0.2549999952316284,796.7832,607.0652307692308,0.6990000009536743,712.9956,428.59727999999996,0.3700000047683716,619.1928,420.32982857142855,0.4819999933242798,799.5313028571428,525.6870092307693,0.43699997663497925,613.0224,508.84079999999994,0.6470000147819519,547.1971199999999,568.0450285714285,0.6959999799728394,534.9044571428572,432.46656,0.14399999380111694,,,,554.4187999999999,356.3442,0.27300000190734863
frame002,267.73128,430.0444,0.5110000371932983,291.4731,452.85702857142854,0.1599999964237213,307.4375314285714,471.3078857142857,0.3579999804496765,,,,304.5702857142857,452.6043428571428,0.1599999964237213,236.1336218181818,425.9084181818182,0.44349998235702515,168.69702857142855,399.19988571428564,0.4429999887943268,158.3784,398.5644,0.1550000011920929,,,,,,,260.79319999999996,394.6377,0.527999997138977,252.14400000000003,362.9016,0.44600000977516174,971.9802000000001,308.5704,0.5180000066757202,,,,,,,301.6152,360.2124,0.414000004529953,475.19280000000003,282.22848,0.15800000727176666,338.3478,438.9966,0.4269999861717224,367.1982,449.49888,0.31700000166893005,489.68208,279.12295384615385,0.28600001335144043,715.3308000000001,287.99224615384617,0.4399999976158142,552.872076923077,271.94123076923074,0.22600001096725464,731.0027076923077,300.5136,0.847000002861023,965.5316,303.56134285714285,0.4610000252723694,473.9292,436.35085714285714,0.6589999794960022,535.72176,534.042,0.5920000076293945,569.2591,607.568123076923,0.6309999823570251,403.29216,474.71040000000005,0.19599999487400055,380.4294,531.6267,0.562999963760376,328.24368,590.4036,0.46799999475479126,702.792,568.1026285714286,0.22100000083446503,686.7404307692309,415.81440000000003,0.35600000619888306,665.0247272727273,431.8176,0.32199999690055847,710.5088000000001,502.0683428571428,0.3619999885559082,704.4756923076924,505.48320000000007,0.5419999957084656,685.44432,570.3350399999999,0.6629999876022339,562.6899692307693,403.2188307692308,0.19300000369548798,,,,552.0179999999999,353.5056,0.3370000123977661
frame003,268.77833999999996,434.1737828571429,0.5234999656677246,,,,303.156,504.22679999999997,0.22300000488758087,,,,,,,208.6074,438.6472615384615,0.3479999899864197,166.9251,408.9144,0.2615000009536743,957.9407727272728,253.17149999999998,0.12150000035762787,,,,,,,241.61472,412.848,0.5699999928474426,259.2432,374.5176,0.4410000145435333,966.6493142857142,266.52354545454546,0.3240000009536743,,,,,,,273.4344,331.0056,0.17299999296665192,353.1156,301.15405714285714,0.1889999955892563,353.52822857142854,431.62319999999994,0.32499998807907104,382.51295999999996,448.5996,0.26500001549720764,380.79359999999997,302.3172,0.7839999794960022,712.5262417582417,287.97341538461535,0.3009999990463257,543.9936,274.9744,0.2070000022649765,731.3342399999999,298.81178181818177,0.7829999923706055,954.3928000000001,257.9325818181818,0.3880000114440918,473.18605714285707,432.0648,0.6620000004768372,505.9246909090908,508.83632727272726,0.6025000214576721,541.49184,582.84,0.375,403.30839272727275,461.8607999999999,0.24650000035762787,396.8604,522.1882285714286,0.4509999752044678,350.7957818181818,591.3684000000001,0.6340000033378601,685.16264,586.61424,0.8309999704360962,677.8744615384616,416.934,0.45899999141693115,724.49968,437.53628571428567,0.2944999933242798,719.79264,508.8744,0.6050000190734863,727.5859363636364,496.22328,0.28450000286102295,712.7982000000001,584.2923428571428,0.2770000100135803,561.2178,398.08367999999996,0.2004999965429306,,,,547.2024685714285,349.731,0.24300000071525574
frame004,264.52799999999996,415.616,0.16699999570846558,,,,353.77508571428564,485.61119999999994,0.2669999897480011,,,,353.9149714285714,485.33142857142855,0.10100000351667404,222.8044,404.36734545454544,0.17149999737739563,167.54843999999997,406.20640000000003,0.2549999952316284,158.52960000000002,331.1748,0.11800000071525574,,,,,,,241.79904,424.71900000000005,0.3610000014305115,259.2,386.7572571428571,0.6489999890327454,278.4624,353.78331428571425,0.11599999666213989,,,,,,,278.2056,334.01952,0.3009999990463257,454.36000000000007,280.78200000000004,0.1809999942779541,355.2528,441.632,0.20000000298023224,381.5118,449.40672,0.2150000035762787,475.84930909090906,281.48148000000003,0.4595000147819519,711.7837714285713,279.1107692307692,0.35100001096725464,551.9867999999999,270.67535999999996,0.296999990940094,727.848,302.3604,0.8479999899864197,854.1271636363635,237.92412857142858,0.8809999823570251,469.78079999999994,441.6736,0.39899998903274536,472.49856,497.4951272727273,0.3149999976158142,372.1417714285714,583.8509571428572,0.24799999594688416,415.80640000000005,465.12775384615384,0.20499999821186066,413.6517818181818,512.54784,0.24899999797344208,368.84880000000004,587.18304,0.34200000762939453,626.4018,600.7309714285714,0.7059999704360962,669.5802,413.6439272727273,0.4440000057220459,722.8634400000001,450.0096,0.3140000104904175,678.50856,511.10999999999996,0.5110000371932983,734.9982,494.2496,0.6215000152587891,732.5423999999999,585.5472,0.5139999985694885,558.7001454545455,403.58129230769237,0.18150000274181366,,,,557.8408,335.6910153846154,0.34049999713897705
frame005,260.9004,414.9676363636364,0.3619999885559082,269.2378285714285,442.96199999999993,0.13099999725818634,250.99611428571427,440.1792,0.20399999618530273,,,,309.6612,453.6486,0.10700000077486038,225.00981818181816,403.4246545454546,0.4650000035762787,196.16255999999998,388.8648,0.38999998569488525,722.9179199999999,450.06792,0.25599998235702515,,,,,,,259.19759999999997,403.0436571428571,0.44600000977516174,264.94824000000006,366.50046857142854,0.34700000286102295,287.9506285714285,335.9328,0.20000000298023224,,,,,,,287.9432228571428,317.14925714285715,0.31150001287460327,344.38800000000003,300.02819999999997,0.31049999594688416,329.97240000000005,452.4912,0.3230000138282776,366.1101,447.91956,0.16899999976158142,373.7925,293.6223,0.45100000500679016,711.7498285714286,287.9869090909091,0.43799999356269836,544.0304,267.05716363636367,0.2529999911785126,727.6974545454545,305.8028307692308,0.847000002861023,758.4012,217.0545230769231,0.9129999876022339,449.58815999999996,436.8348,0.5600000023841858,433.32465974025973,508.57843636363634,0.484499990940094,393.29519999999997,584.6304,0.7680000066757202,353.89028571428565,468.9606857142857,0.1120000034570694,343.71442285714284,479.92782857142856,0.31949999928474426,388.818,561.8448000000001,0.1550000011920929,567.684,602.5138285714286,0.8244999647140503,647.9316,439.1478,0.5720000267028809,736.0176000000001,432.09936,0.6129999756813049,643.6831636363636,526.8903,0.7300000190734863,754.4894400000001,489.924,0.6539999842643738,749.0707199999999,570.30048,0.5619999766349792,547.11648,425.2482,0.12300000339746475,,,,549.3754285714285,346.72171428571426,0.36550000309944153
frame006,257.0386909090909,428.6128,0.4359999895095825,283.2144,475.6896,0.13300000131130219,285.65616,496.7904,0.1184999942779541,,,,,,,223.38,409.0464,0.4790000021457672,206.472,382.12232727272726,0.23999999463558197,,,,,,,760.4238,216.55204615384616,0.20550000667572021,251.9748,377.56640000000004,0.4259999990463257,253.4763857142857,360.2236909090909,0.2985000014305115,273.5208,331.0992,0.22699999809265137,,,,,,,310.77216,310.90752,0.3799999952316284,332.87976000000003,306.43092,0.2874999940395355,310.92479999999995,446.4828,0.1589999943971634,358.75332,459.43055999999996,0.11499999463558197,423.7961142857142,288.1616,0.3720000088214874,720.0658285714285,295.2216,0.375,552.8934461538462,273.9848,0.2475000023841858,728.2388571428571,316.37039999999996,0.7630000114440918,754.46784,217.2428307692308,0.9440000057220459,425.46114,437.70381428571426,0.6790000200271606,437.6268,503.27639999999997,0.3174999952316284,532.7508,600.1043999999999,0.28999999165534973,,,,494.95967999999993,472.83552,0.15800000727176666,538.9066285714285,596.3862857142857,0.23000000417232513,545.6404,599.2692428571429,0.737500011920929,645.9202285714284,432.02639999999997,0.5960000157356262,738.4280727272727,441.54240000000004,0.8379999995231628,618.3061714285714,540.57384,0.7934999465942383,770.93766,494.92704000000003,0.6775000095367432,771.8140799999999,570.3350399999999,0.7289999723434448,525.84912,447.62544,0.1354999989271164,,,,560.3445818181818,340.794,0.12099999934434891
frame007,251.9136,399.15874285714284,0.30000001192092896,278.1168,489.56879999999995,0.16200000047683716,278.292,495.54143999999997,0.1940000057220459,,,,,,,223.7147,389.39142857142855,0.3880000114440918,212.12648000000002,357.79114285714286,0.2355000078678131,,,,,,,,,,259.38576,371.7713454545455,0.2329999953508377,271.71154285714283,353.78331428571425,0.35499998927116394,273.51,331.01279999999997,0.14499999582767487,,,,820.8036000000001,177.59640000000002,0.1080000028014183,295.73748,310.11228,0.1655000001192093,336.204,310.84416,0.3019999861717224,280.7028,424.8216,0.2280000001192093,388.9476,446.31,0.1469999998807907,388.6056,288.41184,0.8289999961853027,717.3857454545455,302.35679999999996,0.4519999921321869,534.5623384615385,275.40011428571427,0.18149998784065247,727.8545454545455,316.27680000000004,0.7350000143051147,787.1472,177.43200000000002,0.9190000295639038,422.4233828571428,422.83892571428566,0.5914999842643738,447.5088,495.7056,0.5839999914169312,451.0632,582.993,0.3790000081062317,,,,510.9552,503.4816,0.335999995470047,448.1802,586.5816,0.22200000286102295,549.3216,606.0436,0.7964999675750732,646.4048,434.58152727272727,0.5550000071525574,748.7803636363636,434.50559999999996,0.8320000171661377,621.2544,547.0992,0.7689999938011169,779.4908228571428,487.6407428571428,0.6085000038146973,791.264290909091,575.7805963636364,0.5839999914169312,533.4552,417.2472,0.10100000351667404,,,,545.007876923077,341.1736615384616,0.2540000081062317
